,Store Number,Store Type,Address,City,State,Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate
3060,3601,Walmart Supercenter, 4700 135Th St, Crestwood,IL,60445,26258,42.3,58036,27440,2127,8.100388453
3061,3602,Walmart Supercenter, 1100 Lejune Dr, Springfield,IL,62703,31103,33.5,37851,20758,9596,30.85232936
3062,3604,Walmart Neighborhood Market, 14200 W Indian School Rd, Goodyear,AZ,85395,28364,43.6,85740,37343,1223,4.311803695
3063,3603,Walmart Neighborhood Market, 16807 Forest Rd, Forest,VA,24551,24387,44.1,76483,35022,1411,5.785869521
3064,3605,Walmart Neighborhood Market, 22088 Timberlake Rd, Lynchburg,VA,24502,46070,27.5,48722,21969,7680,16.67028435
3065,3530,Walmart Neighborhood Market, 850 W Rusk St, Rockwall,TX,75087,33110,37.8,96471,39009,1584,4.784053156
3066,3607,Walmart Supercenter, 13858 State Route 31, Albion,NY,14411,14237,41.5,44659,21788,2153,15.12256796
3067,3606,Walmart Neighborhood Market, 185 N Charles Richard Beall Bo, Debary,FL,32713,20223,50,51233,28373,1989,9.835336004
3068,3593,Walmart Neighborhood Market, 2401 Goodman Rd W, Horn Lake,MS,38637,26999,33.1,47435,21045,4058,15.0301863
3069,3610,Walmart Supercenter, 7100 Raggard Rd, Louisville,KY,40216,42407,38.6,41142,21557,7594,17.90742094
3070,3609,Walmart Supercenter, 2940 Anvil Block Rd, Ellenwood,GA,30294,40932,36.5,63411,26503,4093,9.999511385
3071,3612,Walmart Supercenter, 530 S Graham Hopedale Rd, Burlington,NC,27217,37270,38.4,38486,19328,8843,23.72685806
3072,3611,Walmart Supercenter, 6520 Earnest Barrett Parkway, Marietta,GA,30064,47889,40.7,83375,40764,3791,7.916222932
3073,3615,Walmart Neighborhood Market, 2217 Nw 23Rd St, Oklahoma City,OK,73107,25486,33.3,40784,22152,5812,22.80467708
3074,3614,Walmart Neighborhood Market, 2141 Dale Ave, Roanoke,VA,24013,7930,37.8,31092,16086,2343,29.54602774
3075,3616,Walmart Supercenter, 1200 W Oak St, Amite,LA,70422,15019,38.3,38340,21653,3802,25.3146015
3076,3617,Walmart Neighborhood Market, 600 S Alafaya Trl, Orlando,FL,32828,64955,32.9,69356,29204,9503,14.63012855
3077,3618,Walmart Neighborhood Market, 3419 Orange Ave Ne, Roanoke,VA,24012,30364,37,43378,22816,6303,20.75813463
3078,3621,Walmart Supercenter, 1871 Chamblee Tucker Rd, Chamblee,GA,30341,32680,32.6,56643,32007,6404,19.59608323
3079,3622,Walmart Neighborhood Market, 4950 Plantation Rd., Roanoke,VA,24019,26976,42.9,66842,31703,1630,6.042408066
3080,3620,Walmart Supercenter, 13502 Hamilton View Rd, Riverton,UT,84065,41838,31.9,93646,30488,1473,3.520722788
3081,3619,Walmart Neighborhood Market, 3901 Hixson Pike Suite 181, Chattanooga,TN,37415,24308,39,43999,28848,3818,15.70676321
3082,3559,Specialty, 26537 S Walton Dr, Elwood,IL,60421,3828,42.5,80156,36013,256,6.687565308
3083,3626,Walmart Supercenter, 3475 Parkway Village Ct, Winston Salem,NC,27127,38963,34.6,46029,24528,6864,17.61671329
3084,3627,Walmart Supercenter, 3875 Mundy Mill Rd, Oakwood,GA,30566,8126,35.2,50869,27602,1818,22.37263106
3085,3628,Walmart Neighborhood Market, 115 Highway 14, Simpsonville,SC,29681,55917,39.3,81917,35358,2629,4.701611317
3086,3568,Walmart Supercenter, 3180 S 5600 W, West Valley City,UT,84120,51270,30.1,62329,20399,7216,14.07450751
3087,3632,Walmart Supercenter, 655 W Sanilac Rd, Sandusky,MI,48471,5264,46.6,40676,25136,630,11.96808511
3088,3629,Walmart Neighborhood Market, 3811 Clyde Morris Blvd, Port Orange,FL,32129,21574,45.1,42638,23967,3648,16.90924261
3089,3630,Walmart Supercenter, 5491 Highway 151, Marion,IA,52302,39751,39,70604,33860,2860,7.194787553
3090,3625,Walmart Supercenter, 3001 North State Road #7, Lauderdale Lakes,FL,33313,62625,33.4,35760,15246,16485,26.32335329
3091,3608,Walmart Supercenter, 6067 N Ridge Rd, Madison,OH,44057,19648,42,56075,25685,1557,7.924470684
3092,3631,Walmart Supercenter, 1221 Fm 1187, Crowley,TX,76036,25736,37.2,67199,29036,2455,9.539166926
3093,3635,Walmart Neighborhood Market, 1155 Battlefield Pkwy, Fort Oglethorpe,GA,30742,7778,34.8,41990,19430,1375,17.67806634
3094,3634,Walmart Supercenter, 35 Plaza Dr, Tamaqua,PA,18252,10507,43.3,42421,22783,1365,12.99133911
3095,3633,Walmart Supercenter, 12751 Washington Township Blvd, Waynesboro,PA,17268,29386,41.2,54093,28125,3282,11.16858368
3096,3637,Walmart Neighborhood Market, 1001 E Main Street, Yukon,OK,73099,66693,35.4,70974,30935,4625,6.934760769
3097,3638,Walmart Neighborhood Market, 804 S. Cashua Drive, Florence,SC,29501,45026,39.6,48833,29055,6581,14.61599964
3098,3639,Walmart Supercenter, 24635 Dulles Landing Drive, Dulles,VA,20166,10032,34.5,98979,44818,468,4.66507177
3099,3643,Walmart Supercenter, 1010 N 8Th St, Medford,WI,54451,11546,44.4,50389,27487,993,8.600381084
3100,3645,Walmart Supercenter, 200 W Interstate 20, Midland,TX,79701,29315,30.3,57758,25687,4556,15.54153164
3101,3623,Walmart Supercenter, 4401 Highway 83 South, Laredo,TX,78046,69471,24.2,33839,11163,26034,37.4746297
3102,3646,Walmart Neighborhood Market, 1635 Red Bank Road, Goose Creek,SC,29445,59269,33.1,56600,26119,7607,12.8347028
3103,3640,Walmart Supercenter, 1118 Silber Rd, Houston,TX,77055,45003,33.3,52269,34256,10202,22.6695998
3104,3648,Walmart Supercenter, 1400 Skyline Blvd, Bismarck,ND,58503,31999,37.6,82291,40646,1827,5.709553424
3105,3652,Walmart Supercenter, 755 Riverpoint Ct, West Sacramento,CA,95605,14677,31.2,42450,19529,3329,22.68174695
3106,3650,Walmart, 1739 S Victoria Ave, Ventura,CA,93003,51956,39.6,74012,35349,4755,9.151974748
3107,3654,Walmart Neighborhood Market, 808 W. Walnut, Rogers,AR,72756,40381,35.3,46642,26106,6369,15.77226914
3108,3653,Walmart Neighborhood Market, 965 Nw John Jones Dr, Burleson,TX,76028,67388,36.9,75420,32846,4393,6.518964801
3109,3656,Walmart Supercenter, 1143 Smiley Ave, Cincinnati,OH,45240,26982,36.6,56941,25052,4052,15.01741902
3110,3655,Walmart Neighborhood Market, 10440 W Cheyenne Ave, Las Vegas,NV,89129,56224,38.5,67866,31236,5675,10.09355435
3111,3660,Walmart Supercenter, 3550 Cummings Hwy, Chattanooga,TN,37419,6429,45.8,56279,34432,1031,16.03670866
3112,3658,Walmart Supercenter, 2107 Pyramid Village Blvd, Greensboro,NC,27405,48541,34.9,33841,17884,13196,27.18526606
3113,3644,Walmart Supercenter, 201 Hillcrest Pkwy, Chesapeake,VA,23322,64393,39.7,96298,36579,2943,4.570372556
3114,3624,Walmart Supercenter, 9320 Cedar St, Monticello,MN,55362,19179,35.5,73203,30824,874,4.557067626
3115,3641,Walmart Supercenter, 200 S Tuttle Rd, Springfield,OH,45505,20000,38.6,30671,18436,5779,28.895
3116,3700,Walmart Supercenter, 2101 Younts Rd, Indian Trail,NC,28079,35340,37.5,74925,30346,2202,6.23089983
3117,3693,Walmart Supercenter, Carr Estatal #153 Km 7.2, Santa Isabel,PR,757,22475,37.2,16816,10478,11045,49.14349277
3118,3703,Walmart Neighborhood Market, 3520 Williams Blvd, Kenner,LA,70065,52046,38.3,57712,30384,7234,13.89924298
3119,3702,Walmart Supercenter, 13227 City Square Dr, Jacksonville,FL,32218,59891,34.5,51447,23841,8188,13.67150323
3120,3595,Walmart Supercenter, 7701 S Raeford Rd, Fayetteville,NC,28304,37201,34.3,47979,23463,6729,18.08822343
3121,3659,Walmart Supercenter, 501 Signal Mountain Rd, Chattanooga,TN,37405,16055,36.8,51210,36996,1886,11.74711928
3122,3705,Walmart Supercenter, 17100 State Route 507 Se, Yelm,WA,98597,23148,35.2,58099,24426,3111,13.43960601
3123,3661,Walmart Neighborhood Market, 1551 N Zaragoza Rd, El Paso,TX,79936,111918,31.2,52785,22610,15937,14.23988992
3124,3709,Walmart Supercenter, 2427 Gresham Rd Se, Atlanta,GA,30316,33286,35.5,62299,34685,4948,14.86510845
3125,3710,Walmart Supercenter, 3580 Memorial Dr, Decatur,GA,30032,49896,37.4,36660,19369,12208,24.46689113
3126,3713,Walmart Neighborhood Market, 3685 Ladson Road, Ladson,SC,29456,31011,33.5,58663,23502,3700,11.9312502
3127,3712,Walmart Supercenter, 7010 Auburn Blvd, Citrus Heights,CA,95621,41893,38.3,54543,27349,5315,12.68708376
3128,3716,Walmart Supercenter, Plaza Monte Real, Manati,PR,674,40826,41.1,18032,10520,18834,46.13236663
3129,3717,Walmart Supercenter, 4040 Nolensville Pike, Nashville,TN,37211,78057,32.5,50209,27116,14954,19.15779494
3130,3720,Walmart Supercenter, 3601 Washington Blvd, Arbutus,MD,21227,33926,34.4,64692,27897,5528,16.29428757
3131,3722,Walmart Supercenter, 250 Tallmadge Rd, Kent,OH,44240,39381,28.7,45181,26477,9679,24.57784211
3132,3724,Walmart Neighborhood Market, 332 Stone Wall Jackson Blvd, Orangeburg,SC,29115,29206,33.7,28231,17796,7853,26.88831062
3133,3726,Walmart Supercenter, 6170 S Saginaw Rd, Grand Blanc,MI,48439,48041,40.5,66508,35957,4047,8.424054453
3134,3727,Walmart Neighborhood Market, 812 Belleau Wood, Alexandria,LA,71301,23297,37,32843,21549,6285,26.97772245
3135,3725,Walmart Supercenter, 8500 W Golf Rd, Niles,IL,60714,29911,47.6,58298,29595,2836,9.48146167
3136,3728,Walmart Supercenter, 3950 W Lake Mead Blvd, North Las Vegas,NV,89032,44155,34,56978,21182,5361,12.14132035
3137,3731,Walmart Supercenter, 460 Nm Highway #528, Bernalillo,NM,87004,11108,40.6,41871,21991,2131,19.18437162
3138,3730,Walmart Supercenter, 3450 N Glassford Hill Rd, Prescott Valley,AZ,86314,37997,41,43524,21709,6375,16.77764034
3139,3733,Walmart Supercenter, 1151 Stonecrest Blvd, Tega Cay,SC,29708,32112,38.1,107856,43828,819,2.55044843
3140,3732,Walmart Supercenter, 901 Unser Blvd Se, Rio Rancho,NM,87124,54253,39.7,57052,27356,7048,12.99098667
3141,3734,Walmart Supercenter, 1207 Princeton Ave, Vermillion,SD,57069,11976,24,39017,23335,2788,23.27989312
3142,3739,Walmart Supercenter, 5875 E Franklin Rd, Nampa,ID,83687,32449,32.9,49712,21259,5038,15.52590218
3143,3742,Walmart Supercenter, 1486 Dike Access Rd, Woodland,WA,98674,12296,39.8,67929,30050,1457,11.84938191
3144,3741,Walmart Supercenter, 1105 Research Center Atlanta D, Atlanta,GA,30331,64652,35,41303,24033,15124,23.39293448
3145,3740,Walmart Neighborhood Market, 21475 E Quincy Avenue, Aurora,CO,80015,66695,36.7,93231,36309,2630,3.943324087
3146,3743,Walmart Neighborhood Market, 2400 Cypress Street, West Monroe,LA,71291,31681,37.9,46272,26927,5017,15.83599003
3147,3746,Walmart Neighborhood Market, 412 Bert Kouns Industrial Loop, Shreveport,LA,71106,36423,37.1,53089,33716,7928,21.76646624
3148,3747,Walmart Supercenter, 1501 E 29Th St, Muncie,IN,47302,26736,41.7,32250,19220,6817,25.49745661
3149,3748,Walmart Supercenter, 3826 Cobb Pkwy Nw, Acworth,GA,30101,58333,37.3,83534,34540,3922,6.723466991
3150,3736,Walmart Neighborhood Market, 2750 Hwy 28 East, Pineville,LA,71360,36928,34,47089,23163,6150,16.65402946
3151,3749,Walmart Supercenter, 2801 Cunningham Rd, Cincinnati,OH,45241,24066,45.6,80934,43569,1478,6.141444361
3152,3750,Walmart Supercenter, 502 Booth Rd, Warner Robins,GA,31088,51994,34.4,56671,28528,9000,17.30968958
3153,3751,Walmart Supercenter, 1725 W Hunt Hwy, San Tan Valley,AZ,85143,36764,34.9,58537,23007,3826,10.40691981
3154,3754,Walmart Supercenter, 108 Apple Blossom Dr, Chelan,WA,98816,6323,41.2,49792,29413,834,13.18994148
3155,3701,Walmart Supercenter, 308 Nc Highway 55 W, Mount Olive,NC,28365,17369,34,42476,21060,5482,31.56197824
3156,3757,Walmart Supercenter, 4010 172Nd St Ne, Arlington,WA,98223,42071,42.4,76555,33617,3686,8.761379573
3157,3758,Walmart Supercenter, 1930 Sahlstrom Dr, Crookston,MN,56716,9244,35.9,55227,27371,1336,14.45261791
3158,3708,Walmart Supercenter, 350 Walters Road, Suisun City,CA,94585,29605,33.8,74155,28287,3457,11.67708157
3159,3761,Walmart Supercenter, 1755 Highway 59 S, Thief River Falls,MN,56701,13074,39.6,54240,28680,1276,9.759828668
3160,3762,Walmart Supercenter, 6365 Stagecoach Dr, West Des Moines,IA,50266,28785,34.2,75921,48425,1964,6.822998089
3161,3763,Walmart Supercenter, 12236 Montana Ave, El Paso,TX,79938,77487,27.9,55742,18922,12548,16.1936841
3162,3723,Walmart Neighborhood Market, 800 E Main, Locust Grove,OK,74352,6627,41.8,36619,20836,1391,20.98988984
3163,3729,Walmart Supercenter, 5065 Pyramid Way, Sparks,NV,89436,40745,39.2,82881,36072,2177,5.34298687
3164,3765,Walmart Supercenter, 1300 E Ash St, Piqua,OH,45356,25249,39.7,48084,23498,3394,13.44211652
3165,3738,Walmart Supercenter, 100 Highlands Mall, Natrona Heights,PA,15065,11604,45.3,54387,26619,1188,10.23784902
3166,3770,Walmart Supercenter, 19265 Jeb Stuart Hwy, Stuart,VA,24171,8736,49.4,35863,21131,1781,20.38690476
3167,3771,Walmart Supercenter, 6150 S 35Th Ave, Phoenix,AZ,85041,63152,28.8,50735,17626,15847,25.09342539
3168,3772,Walmart Supercenter, 468 Trade Center Ln, Jonesville,VA,24263,6348,40.2,36563,18905,1535,24.18084436
3169,3773,Walmart Supercenter, 9500 Clifford St, Fort Worth,TX,76108,41418,35.3,63333,29199,4061,9.804915737
3170,3774,Walmart Supercenter, 1840 S Black Horse Pike, Williamstown,NJ,8094,40233,40.8,73848,31942,3465,8.612333159
3171,3764,Walmart Supercenter, 105 Centennial Blvd, Lindale,TX,75771,21078,43.1,64206,29296,2018,9.573963374
3172,3775,Walmart Supercenter, 1801 Howell Mill Rd Nw, Atlanta,GA,30318,49788,31.7,44586,31902,9705,19.49264883
3174,3745,Walmart Neighborhood Market, 1840 Mckeen Place, Monroe,LA,71201,21336,39.2,46911,34792,3528,16.53543307
3175,3781,Walmart Supercenter, 4545 Lafayette Rd, Indianapolis,IN,46254,40259,30.2,43721,22660,7609,18.90012171
3176,3778,Walmart Supercenter, 4255 Cy Ave, Casper,WY,82604,27447,37.7,62634,31732,2341,8.5291653
3177,3782,Walmart Supercenter, 5991 S Goldenrod Rd, Orlando,FL,32822,60935,35.3,35804,18178,16545,27.15188315
3178,3780,Walmart Supercenter, 303 Fallston Blvd, Fallston,MD,21047,12223,45.8,104477,43747,408,3.337969402
3179,3783,Walmart Supercenter, 3465 York Commons Blvd, Dayton,OH,45414,20663,42.1,39650,25528,4268,20.65527755
3180,3786,Walmart Supercenter, 3250 Sardis Church Rd, Buford,GA,30519,45736,35.2,76982,30843,2317,5.066031135
3181,3784,Walmart Supercenter, 1275 E 2Nd St, Franklin,OH,45005,31052,40.5,57033,28787,3135,10.09596805
3182,3785,Walmart Supercenter, 501 N Navy Blvd, Pensacola,FL,32507,30201,37.4,48584,31403,3978,13.17174928
3183,3790,Walmart Supercenter, 16241 S Farrell Rd, Lockport,IL,60441,35662,36.3,75175,31204,2317,6.497111772
3184,3788,Walmart Neighborhood Market, 6310 W Charleston Blvd, Las Vegas,NV,89146,18375,40.5,46451,25767,3147,17.12653061
3185,3791,Walmart Supercenter, 101 S Tolbert Dr, Three Rivers,MI,49093,18068,39.4,49535,25185,2465,13.64290458
3186,3752,Walmart Neighborhood Market, 5700 Shed Road, Bossier City,LA,71111,43623,33.8,53431,28668,8793,20.15679802
3187,3792,Walmart Supercenter, 2687 N Memorial Dr, Lancaster,OH,43130,60352,40.2,47960,24425,8818,14.6109491
3188,3794,Walmart Supercenter, 34520 16Th Ave S, Federal Way,WA,98003,48065,35.5,53023,27098,7492,15.58722563
3189,3796,Walmart Supercenter, 1333 North Mountain Avenue, Ontario,CA,91762,59433,32.7,53462,20134,10249,17.24462841
3190,3799,Walmart Supercenter, 240 W Baseline Rd, Mesa,AZ,85210,39712,30.6,39633,19586,10963,27.60626511
3191,3803,Walmart, 515 Saw Mill Rd, West Haven,CT,6516,55044,35.1,55299,27968,6869,12.47910762
3192,3802,Walmart Supercenter, 705 Middletown Warwick Rd, Middletown,DE,19709,39223,38.4,101603,39026,1827,4.657981286
3193,3805,Walmart Supercenter, 19600 E Us Highway 24, Woodland Park,CO,80863,12876,45.5,77348,38044,821,6.37620379
3194,3806,Walmart Supercenter, 1250 Goemann Rd, Fairmont,MN,56031,11897,46.4,52041,31784,1478,12.42329999
3195,3809,Walmart Supercenter, 1855 E Wyandot Ave, Upper Sandusky,OH,43351,10254,40.8,47301,25588,1263,12.31714453
3196,3760,Walmart Supercenter, 1720 Westridge Rd, New Ulm,MN,56073,16519,41.4,58843,31008,1131,6.84666142
3197,3804,Walmart Supercenter, 8730 Liberty Rd, Randallstown,MD,21133,33156,39.9,78122,32807,2755,8.30920497
3198,3807,Walmart Supercenter, 201 S Prickly Pear Ave, Benson,AZ,85602,9016,52.7,38010,22287,1906,21.14019521
3199,3812,Walmart Supercenter, 2700 Bethel Rd, Columbus,OH,43220,27216,35.7,65995,45373,2059,7.565402704
3200,3817,Walmart Neighborhood Market, 433 Avalon Park South Blvd, Orlando,FL,32828,64955,32.9,69356,29204,9503,14.63012855
3201,3801,Walmart Supercenter, 8713 64Th St Ne, Marysville,WA,98270,50586,36,73803,29882,4765,9.419602261
3202,3824,Walmart Supercenter, 7155 Sheridan Blvd, Westminster,CO,80003,36657,36.4,62307,30644,3049,8.31764738
3203,3823,Walmart Supercenter, 3400 N 85Th St, Lincoln,NE,68507,13750,40.6,53496,29604,1294,9.410909091
3204,3827,Walmart Supercenter, 5660 W Grand Pkwy S, Richmond,TX,77406,41008,38.3,114696,43301,1485,3.621244635
3205,3828,Walmart Supercenter, 4006 Estes Pkwy, Longview,TX,75603,5913,40.3,49444,26255,617,10.43463555
3206,3826,Walmart Supercenter, 1911 Marsha Sharp Fwy, Lubbock,TX,79415,17343,27.4,29223,16261,5383,31.03845932
3207,3825,Walmart Supercenter, 566 Us Highway 70 W, Havelock,NC,28532,22047,26.1,49542,22810,2734,12.40078015
3208,3830,Walmart, 631 Rt. 9 South, Little Egg Harbor,NJ,8087,24764,46.3,63832,33111,1798,7.260539493
3209,3831,Walmart Supercenter, 1098 Fredrick Blvd, Portsmouth,VA,23707,15291,32.3,40158,22217,3558,23.26858937
3210,3768,Walmart Supercenter, 125 Clarion Rd, Altavista,VA,24517,5241,46.3,37331,23577,1153,21.99961839
3211,3833,Walmart Supercenter, 1606 S Signal Butte Rd, Mesa,AZ,85209,41052,42.9,59424,29371,3771,9.185910552
3212,3837,Walmart Supercenter, 4781 E Rockton Rd, Roscoe,IL,61073,19099,40.9,83167,38544,812,4.251531494
3213,3835,Walmart Supercenter, 5588 Little Debbie Pkwy, Ooltewah,TN,37363,39165,40.2,76558,34650,2084,5.321077493
3214,3838,Walmart Supercenter, 2010 Village Center Dr, Tarentum,PA,15084,9887,44.2,41821,25381,1358,13.73520785
3215,3841,Walmart Neighborhood Market, 3101 Poplar Level Rd, Louisville,KY,40213,16326,37.3,40487,26759,2452,15.01898812
3216,3842,Walmart Supercenter, 425 State Route 31, Macedon,NY,14502,10960,42.5,66887,31744,566,5.164233577
3217,3840,Walmart Supercenter, 1161 Trenton Ave, Findlay,OH,45840,55246,38.5,51494,30461,7001,12.67241067
3218,3843,Walmart Supercenter, 610 Legion Rd, Denton,MD,21629,9595,38.7,60179,28271,1134,11.81865555
3219,3844,Walmart Neighborhood Market, 5137 W Olive Ave, Glendale,AZ,85302,39647,35.4,42150,21215,8172,20.61190002
3220,3846,Walmart Neighborhood Market, 2725 E Mckellips Rd, Mesa,AZ,85213,35148,38.2,61717,31216,3860,10.9821327
3221,3789,Walmart Supercenter, 1959 Wall Ave, Ogden,UT,84401,37231,31.6,44951,21988,7567,20.3244608
3222,3845,Walmart Neighborhood Market, 6645 W Peoria Ave, Glendale,AZ,85302,39647,35.4,42150,21215,8172,20.61190002
3223,3847,Walmart Supercenter, 1120 W Pioneer Blvd, Mesquite,NV,89027,17467,58.5,47642,27314,1971,11.2841358
3224,3851,Walmart Supercenter, 2347 Veterans Memorial Pkwy S, Lafayette,IN,47909,41693,33.3,56577,27980,5265,12.62801909
3225,3852,Walmart Supercenter, 110 Rocky Bottom Dr, Unicoi,TN,37692,4988,44.6,39097,24574,708,14.19406576
3226,3795,Walmart Supercenter, 2100 88Th St, North Bergen,NJ,7047,63438,37.8,57269,26522,9923,15.6420442
3227,3857,Walmart Supercenter, 2151 Royal Ave, Monona,WI,53713,23097,29.6,38843,23681,6419,27.79148807
3228,3850,Walmart Supercenter, 5900 Littlerock Rd Sw, Tumwater,WA,98512,29866,40.2,71170,34151,2599,8.702203174
3229,3858,Walmart Supercenter, 22100 S State Road 7, Boca Raton,FL,33428,41069,40.1,65041,30583,4631,11.27614502
3230,3848,Walmart Supercenter, 2228 W 1700 S, Syracuse,UT,84075,27610,29.8,90681,29046,1026,3.716044911
3231,3861,Walmart Supercenter, 5290 S Power Rd, Gilbert,AZ,85295,43525,31.6,92589,33924,1958,4.498564044
3232,3862,Walmart Neighborhood Market, 1905 N Nova Rd, Daytona Beach,FL,32117,24566,40.2,32518,18791,6094,24.80664333
3233,3864,Walmart Supercenter, 561 Yopp Rd, Jacksonville,NC,28540,49610,28.8,48377,22457,7105,14.32170933
3234,3860,Walmart Supercenter, 200 Goldie Rd, Youngstown,OH,44505,18170,42.1,29223,20201,4880,26.85745735
3235,3868,Walmart Supercenter, 1125 Shreveport Barksdale Hwy, Shreveport,LA,71105,21845,34.6,54581,34690,2808,12.85420005
3236,3869,Walmart Supercenter, 1504 N Parham Rd, Richmond,VA,23229,35479,38.7,79767,44353,3337,9.405563855
3237,3870,Walmart Neighborhood Market, 5401 Park Springs Blvd, Arlington,TX,76017,47010,36.1,69155,31572,5056,10.75515848
3238,3867,Walmart Supercenter, 200 W 136Th Ave, Westminster,CO,80234,27412,35.1,66959,33891,2829,10.32029768
3239,3872,Walmart Supercenter, 100 Stumer Rd, Rapid City,SD,57701,44987,35.1,41927,23827,9098,20.22362016
3240,3874,Walmart Supercenter, 98 Power Center Dr, Dawsonville,GA,30534,28586,41.7,59004,30000,3855,13.48562233
3241,3876,Walmart Supercenter, 3285 Henry St, Muskegon,MI,49441,35989,42.5,47215,27333,5782,16.06602017
3242,3875,Walmart Supercenter, 1625 Commerce Dr, Wahpeton,ND,58075,9237,36.2,55647,28931,1029,11.13998051
3243,3877,Walmart Supercenter, 1800 Ne 12Th Ave, Gainesville,FL,32641,14091,34,33254,15584,3832,27.19466326
3244,3880,Walmart Neighborhood Market, 9714 Sliding Hill Rd, Ashland,VA,23005,16337,37.8,67809,33766,1665,10.19158964
3245,3883,Walmart, 91-600 Farrington Hwy, Kapolei,HI,96707,47482,33,99946,31477,2594,5.463122868
3246,3885,Walmart Neighborhood Market, 5221 Brook Road, Richmond,VA,23227,25829,42.5,49603,35237,3863,14.95605715
